work_id,utilisation_ratio,days_to_first_payment,num_payments,avg_payment_size_lakh,round_number_payment_ratio,vendor_concentration_ratio,uc_submission_lag_days,fy_end_disbursal_ratio,cost_revision_count,payment_interval_cv,is_seeded_anomaly
MPLAD-FIN-400221,0.8328,49.3336,6.0,3.4694,0.0543,0.1527,26.0278,0.0468,0.0,0.2314,0
MPLAD-FIN-400222,0.7802,71.2036,6.0,2.951,0.0859,0.091,12.5248,0.3826,0.0,0.0884,0
MPLAD-FIN-400223,0.987,37.9214,5.0,2.133,0.2204,0.2077,18.5669,0.2703,0.0,0.3474,0
MPLAD-FIN-400224,0.9431,20.9104,4.0,15.707,0.0024,0.3147,50.7634,0.1278,1.0,1.189,0
MPLAD-FIN-400225,1.05,32.6225,2.0,2.8763,0.0905,0.2204,18.1442,0.2754,1.0,2.079,0
MPLAD-FIN-400226,0.8979,22.6711,7.0,0.5751,0.0794,0.2958,74.6182,0.3442,0.0,0.133,0
MPLAD-FIN-400227,0.8221,23.8634,4.0,3.979,0.4041,0.2578,44.4568,0.4613,0.0,0.6529,0
MPLAD-FIN-400228,0.7986,27.9108,4.0,1.2751,0.4148,0.1906,38.0255,0.2756,1.0,0.8344,0
MPLAD-FIN-400229,0.9179,31.7135,3.0,4.5001,0.0945,0.2104,27.0583,0.1315,0.0,0.3349,0
MPLAD-FIN-400230,0.735,27.6145,3.0,3.2633,0.076,0.1429,40.989,0.3235,0.0,0.6544,0
MPLAD-FIN-400231,0.7716,27.3007,2.0,2.3037,0.0209,0.1572,11.4906,0.0896,0.0,0.5118,0
MPLAD-FIN-400232,0.8043,93.6197,5.0,2.6822,0.0679,0.3179,88.7055,0.2049,0.0,0.3497,0
MPLAD-FIN-400233,0.8881,21.9498,2.0,1.5564,0.1921,0.502,28.7179,0.2989,0.0,0.11,0
MPLAD-FIN-400234,1.0045,71.0621,6.0,1.2779,0.1426,0.0616,14.7263,0.3952,0.0,1.1247,0
MPLAD-FIN-400235,0.886,37.6595,8.0,8.397,0.04,0.2659,44.1224,0.1923,1.0,0.2042,0
MPLAD-FIN-400236,0.6991,22.333,7.0,3.0773,0.1412,0.093,16.0137,0.4464,2.0,0.3724,0
MPLAD-FIN-400237,1.05,13.6687,3.0,1.1789,0.1102,0.4047,29.596,0.1582,2.0,0.8832,0
MPLAD-FIN-400238,0.9471,46.001,4.0,7.0591,0.1382,0.2701,50.5091,0.0261,0.0,0.0411,0
MPLAD-FIN-400239,0.9093,35.3049,7.0,12.8668,0.0211,0.7462,66.1037,0.4064,1.0,0.2179,0
MPLAD-FIN-400240,0.8523,45.2067,7.0,10.9627,0.3036,0.5158,19.3105,0.4064,0.0,0.1335,0
MPLAD-FIN-400241,0.9741,23.1302,2.0,1.6583,0.3504,0.1191,9.769,0.0762,1.0,0.428,0
MPLAD-FIN-400242,0.8685,11.2145,5.0,1.7955,0.0726,0.0702,61.2275,0.3454,1.0,0.7369,0
MPLAD-FIN-400243,1.0571,4.2686,1.0,10.3837,0.8891,0.8705,187.3326,0.6847,4.0,2.5833,1
MPLAD-FIN-400244,0.9213,29.3406,7.0,2.9035,0.1367,0.2991,28.2927,0.4253,0.0,0.1438,0
MPLAD-FIN-400245,0.9137,15.1387,8.0,13.6726,0.2047,0.3947,39.4912,0.5599,0.0,0.1094,0
MPLAD-FIN-400246,0.9959,32.9126,8.0,3.417,0.1788,0.0897,40.7295,0.1816,0.0,0.2103,0
MPLAD-FIN-400247,1.0021,67.8568,6.0,3.3637,0.0757,0.3038,9.7759,0.3038,0.0,0.4406,0
MPLAD-FIN-400248,0.8178,14.6603,4.0,2.0676,0.0307,0.2337,11.2926,0.1066,0.0,0.1342,0
MPLAD-FIN-400249,0.8062,42.8234,6.0,3.5404,0.1808,0.3561,110.758,0.6601,0.0,1.231,0
MPLAD-FIN-400250,0.7605,98.1726,6.0,3.3435,0.155,0.1709,65.9323,0.0618,1.0,0.5336,0
MPLAD-FIN-400251,0.9775,70.0766,4.0,5.5337,0.0971,0.3277,20.6104,0.6033,0.0,0.3796,0
MPLAD-FIN-400252,0.9798,38.7648,8.0,4.3834,0.2595,0.2092,102.9205,0.1386,2.0,1.3367,0
MPLAD-FIN-400253,0.885,28.6516,4.0,7.1098,0.0125,0.1275,93.8952,0.142,0.0,0.047,0
MPLAD-FIN-400254,0.8442,26.8777,4.0,5.0766,0.1487,0.3582,53.8535,0.3097,1.0,0.145,0
MPLAD-FIN-400255,1.05,19.3263,3.0,6.1512,0.1483,0.2127,22.1427,0.3838,0.0,0.7019,0
MPLAD-FIN-400256,1.0139,34.1161,4.0,7.2537,0.209,0.3229,21.9063,0.1706,0.0,0.6348,0
MPLAD-FIN-400257,0.8894,17.5198,6.0,2.362,0.0223,0.4168,47.9886,0.4043,1.0,0.2784,0
MPLAD-FIN-400258,0.8174,22.3259,5.0,1.3779,0.1478,0.035,96.5231,0.1487,0.0,0.2608,0
MPLAD-FIN-400259,0.8905,14.4321,2.0,12.6435,0.8118,0.8393,270.6144,0.7868,2.0,4.6027,1
MPLAD-FIN-400260,0.7686,90.3166,4.0,11.7483,0.0047,0.4274,52.1628,0.1532,0.0,0.1285,0
MPLAD-FIN-400261,1.0258,27.917,3.0,4.9914,0.0961,0.2684,58.3829,0.2778,0.0,0.1936,0
MPLAD-FIN-400262,0.8145,18.1509,8.0,1.2162,0.0641,0.2112,57.9849,0.1565,0.0,0.5429,0
MPLAD-FIN-400263,0.8067,50.5539,7.0,8.2455,0.0553,0.0965,33.366,0.2454,1.0,0.0606,0
MPLAD-FIN-400264,1.05,18.3508,5.0,3.6354,0.0269,0.0395,9.1549,0.2106,0.0,0.3934,0
MPLAD-FIN-400265,0.7326,4.6463,3.0,1.8596,0.0877,0.2155,109.6041,0.4879,0.0,0.1088,0
MPLAD-FIN-400266,0.9098,27.4466,7.0,2.8874,0.0878,0.2317,37.9412,0.0148,0.0,0.2658,0
MPLAD-FIN-400267,0.9154,93.9321,2.0,3.3731,0.2331,0.3754,7.0737,0.067,1.0,0.3484,0
MPLAD-FIN-400268,0.8464,39.3698,2.0,1.7125,0.1603,0.196,61.5508,0.084,0.0,0.2279,0
MPLAD-FIN-400269,0.9949,29.5707,2.0,2.6152,0.0211,0.0896,52.7078,0.0872,0.0,0.1451,0
MPLAD-FIN-400270,1.0385,16.5162,6.0,4.2782,0.2721,0.2697,88.5178,0.4149,0.0,0.4888,0
MPLAD-FIN-400271,0.8201,24.2234,4.0,2.019,0.2324,0.5419,54.1096,0.3064,0.0,0.2292,0
MPLAD-FIN-400272,0.8479,31.8239,4.0,1.4214,0.1451,0.2196,38.0683,0.3281,0.0,0.2268,0
MPLAD-FIN-400273,0.9515,73.4957,6.0,12.004,0.0662,0.0199,13.6829,0.0832,0.0,0.4486,0
MPLAD-FIN-400274,0.8848,15.6176,5.0,0.6773,0.0618,0.1569,43.8077,0.0432,0.0,0.313,0
MPLAD-FIN-400275,0.7932,9.3899,3.0,1.2722,0.3,0.424,32.779,0.3134,0.0,0.2395,0
MPLAD-FIN-400276,0.7283,10.3817,3.0,3.3218,0.0551,0.0925,23.4997,0.3171,1.0,0.1803,0
MPLAD-FIN-400277,0.859,25.6044,3.0,2.0008,0.312,0.1423,44.55,0.0543,1.0,0.5413,0
MPLAD-FIN-400278,1.0238,26.1735,4.0,0.662,0.1064,0.1247,46.9125,0.106,1.0,0.4715,0
MPLAD-FIN-400279,0.867,15.2074,6.0,3.9775,0.1475,0.1893,81.1778,0.147,1.0,0.964,0
MPLAD-FIN-400280,0.7556,12.2037,7.0,4.5787,0.0181,0.0807,25.0088,0.1396,0.0,0.2108,0
MPLAD-FIN-400281,0.9213,50.6664,3.0,6.2028,0.0483,0.3135,21.8311,0.0576,0.0,0.1076,0
MPLAD-FIN-400282,1.0043,28.3398,5.0,2.3274,0.0336,0.0469,60.5292,0.3191,0.0,0.1296,0
MPLAD-FIN-400283,0.884,51.1234,6.0,1.6627,0.1879,0.1562,10.6856,0.3205,0.0,0.1237,0
MPLAD-FIN-400284,1.05,106.95,7.0,2.8791,0.0304,0.0962,45.3203,0.0859,0.0,0.4948,0
MPLAD-FIN-400285,0.9685,30.1711,6.0,4.5238,0.1275,0.3556,44.1138,0.0744,3.0,0.73,0
MPLAD-FIN-400286,0.7206,7.275,3.0,2.6673,0.0711,0.1833,20.1093,0.1612,0.0,0.1252,0
MPLAD-FIN-400287,0.8776,39.5455,8.0,3.1543,0.0717,0.1534,12.2562,0.3884,0.0,0.1399,0
MPLAD-FIN-400288,0.9978,32.9379,2.0,1.1807,0.1201,0.261,34.4272,0.3223,1.0,0.4434,0
MPLAD-FIN-400289,0.7746,44.8036,2.0,2.5658,0.075,0.4634,47.1904,0.4842,0.0,0.7605,0
MPLAD-FIN-400290,0.8074,20.5762,4.0,6.9392,0.3626,0.3984,56.3609,0.2807,1.0,0.5635,0
MPLAD-FIN-400291,0.793,35.0334,8.0,1.7108,0.0459,0.3101,34.1667,0.1118,0.0,0.8126,0
MPLAD-FIN-400292,0.817,74.0055,6.0,1.0182,0.0457,0.2398,87.8292,0.1727,0.0,1.2618,0
MPLAD-FIN-400293,0.7929,17.0052,7.0,1.3796,0.0883,0.6176,33.7441,0.2013,0.0,0.492,0
MPLAD-FIN-400294,0.7311,15.3547,6.0,2.1395,0.0018,0.3216,42.2004,0.4886,0.0,0.3581,0
MPLAD-FIN-400295,1.2005,1.9433,2.0,14.7846,0.7806,0.8816,203.9967,0.7678,1.0,2.8705,1
MPLAD-FIN-400296,0.7915,35.0063,8.0,11.1319,0.1841,0.6312,23.5141,0.1873,1.0,0.0866,0
MPLAD-FIN-400297,0.9684,37.7413,2.0,7.7179,0.3079,0.4707,122.4255,0.386,0.0,0.4173,0
MPLAD-FIN-400298,0.88,72.3509,3.0,1.3706,0.0899,0.3916,68.7605,0.351,0.0,0.3677,0
MPLAD-FIN-400299,0.8958,15.8921,2.0,3.0277,0.5137,0.4581,5.7741,0.1838,0.0,0.52,0
MPLAD-FIN-400300,0.8432,32.8406,8.0,10.7302,0.3651,0.377,80.9812,0.1087,1.0,0.224,0
MPLAD-FIN-400301,1.05,56.7842,5.0,2.7119,0.0324,0.2418,8.5665,0.3653,1.0,0.2738,0
MPLAD-FIN-400302,0.908,55.7223,5.0,2.7306,0.1315,0.1347,33.8182,0.0209,1.0,0.4777,0
MPLAD-FIN-400303,1.05,20.9358,5.0,1.0357,0.2841,0.1839,22.902,0.5658,0.0,0.0479,0
MPLAD-FIN-400304,0.9627,55.4589,2.0,1.7718,0.1171,0.2994,21.9497,0.3524,0.0,0.3619,0
MPLAD-FIN-400305,0.8256,45.2892,2.0,5.7467,0.023,0.3911,21.6657,0.1748,0.0,0.1235,0
MPLAD-FIN-400306,1.0067,19.8716,4.0,4.7766,0.5013,0.114,106.9165,0.352,0.0,0.7742,0
MPLAD-FIN-400307,0.8205,33.343,2.0,2.1088,0.2697,0.22,26.4526,0.0646,0.0,0.4487,0
MPLAD-FIN-400308,0.7774,11.7794,5.0,2.3036,0.1463,0.3389,73.8799,0.1623,0.0,0.8017,0
MPLAD-FIN-400309,0.814,69.78,3.0,3.9008,0.1648,0.2246,31.0824,0.6332,0.0,0.6103,0
MPLAD-FIN-400310,0.885,42.2831,6.0,10.6761,0.1744,0.0949,29.1624,0.2945,0.0,0.2219,0
MPLAD-FIN-400311,0.9055,13.6948,3.0,5.8736,0.1129,0.2013,32.9359,0.1494,1.0,0.6816,0
MPLAD-FIN-400312,0.8984,108.3501,5.0,1.8902,0.0477,0.3647,23.4641,0.2227,0.0,0.3806,0
MPLAD-FIN-400313,0.9741,9.3556,3.0,7.0145,0.0883,0.3392,74.094,0.1599,0.0,0.6386,0
MPLAD-FIN-400314,1.2136,0.796,1.0,19.3723,0.967,0.9076,364.1583,0.7793,4.0,2.1057,1
MPLAD-FIN-400315,0.8062,27.7545,6.0,3.532,0.1479,0.3047,63.2026,0.0872,1.0,0.5004,0
MPLAD-FIN-400316,0.9741,67.1695,6.0,3.6504,0.0253,0.2486,41.5422,0.3036,0.0,0.3396,0
MPLAD-FIN-400317,0.8784,93.9826,2.0,2.7371,0.0829,0.0427,47.8696,0.3245,0.0,0.3307,0
MPLAD-FIN-400318,0.8481,6.7824,6.0,0.8442,0.0426,0.4481,31.9052,0.099,0.0,0.3569,0
MPLAD-FIN-400319,1.0034,25.4245,5.0,0.8627,0.1968,0.5256,19.5241,0.1817,2.0,0.6196,0
MPLAD-FIN-400320,0.9232,43.4831,5.0,4.837,0.0924,0.3575,26.372,0.4374,0.0,0.9352,0
MPLAD-FIN-400321,0.7451,8.96,7.0,5.1484,0.1529,0.3033,96.5459,0.1407,2.0,0.4228,0
MPLAD-FIN-400322,0.9732,18.6188,2.0,3.748,0.2828,0.4924,6.8744,0.384,0.0,0.2543,0
MPLAD-FIN-400323,0.9566,3.6467,1.0,37.3618,0.6387,0.8354,365.3829,0.9317,2.0,2.5198,1
MPLAD-FIN-400324,0.88,62.5363,4.0,4.8662,0.0079,0.3607,64.4872,0.35,0.0,0.3005,0
MPLAD-FIN-400325,0.6889,34.0077,3.0,4.2664,0.0348,0.4014,72.0158,0.1141,0.0,1.3406,0
MPLAD-FIN-400326,0.9952,13.0972,3.0,2.1907,0.0964,0.4165,73.5043,0.5325,0.0,1.2364,0
MPLAD-FIN-400327,0.9685,32.3996,5.0,1.3871,0.0953,0.089,31.278,0.5719,0.0,0.0636,0
MPLAD-FIN-400328,0.977,42.3898,2.0,6.4412,0.3256,0.1556,90.6111,0.148,1.0,0.2969,0
MPLAD-FIN-400329,0.9346,24.402,3.0,0.4785,0.1452,0.1754,27.8351,0.0611,0.0,0.7223,0
MPLAD-FIN-400330,0.6787,18.9259,2.0,4.1738,0.2373,0.4771,39.092,0.349,0.0,1.0296,0
MPLAD-FIN-400331,0.9613,44.1599,4.0,1.5056,0.3043,0.2605,67.8397,0.2249,1.0,0.3249,0
MPLAD-FIN-400332,0.6823,39.9376,4.0,1.4914,0.1099,0.6494,115.4228,0.5065,0.0,0.7576,0
MPLAD-FIN-400333,0.8803,15.8444,5.0,1.8921,0.0546,0.1685,6.895,0.1559,0.0,0.187,0
MPLAD-FIN-400334,1.1569,1.2008,1.0,19.2902,0.9659,0.9597,212.5728,0.8492,3.0,1.9695,1
MPLAD-FIN-400335,0.9522,115.3047,2.0,3.1967,0.104,0.0444,89.3156,0.1106,0.0,0.4097,0
MPLAD-FIN-400336,0.7106,9.5416,6.0,1.6902,0.2309,0.3102,77.1524,0.5366,0.0,0.554,0
MPLAD-FIN-400337,0.9138,39.4901,5.0,3.1064,0.04,0.3741,18.5164,0.0196,1.0,0.365,0
MPLAD-FIN-400338,0.7269,67.912,3.0,7.8976,0.0226,0.2473,27.6397,0.1452,0.0,0.3032,0
MPLAD-FIN-400339,0.7879,39.7901,8.0,5.179,0.1272,0.4187,6.2604,0.1654,1.0,0.8271,0
MPLAD-FIN-400340,0.9918,23.634,2.0,0.8042,0.049,0.2054,37.7885,0.2841,0.0,0.803,0
MPLAD-FIN-400341,0.8783,73.3833,7.0,8.2947,0.1541,0.0553,85.491,0.6589,2.0,0.1701,0
MPLAD-FIN-400342,0.817,61.2623,3.0,1.6164,0.129,0.0618,50.7903,0.1103,0.0,1.3246,0
MPLAD-FIN-400343,0.7557,78.4714,2.0,2.8013,0.0708,0.334,66.9407,0.4016,0.0,0.1972,0
MPLAD-FIN-400344,0.8162,15.5173,4.0,5.6487,0.1216,0.3552,4.2339,0.1396,0.0,0.4695,0
MPLAD-FIN-400345,1.028,33.3164,4.0,5.7178,0.1566,0.4283,87.9092,0.2924,0.0,0.3326,0
MPLAD-FIN-400346,0.7319,11.5011,2.0,1.0872,0.2099,0.5723,31.7345,0.2826,1.0,0.7731,0
MPLAD-FIN-400347,0.8631,83.4442,4.0,4.2426,0.1321,0.2715,26.7749,0.4049,1.0,0.8254,0
MPLAD-FIN-400348,0.8693,91.5334,6.0,3.3722,0.1001,0.3501,45.3841,0.1802,1.0,0.2282,0
MPLAD-FIN-400349,0.9463,52.6584,8.0,3.7701,0.0751,0.2181,62.6883,0.1143,0.0,0.7665,0
MPLAD-FIN-400350,0.9239,19.9382,7.0,0.8358,0.2213,0.1151,4.8406,0.3957,0.0,0.3577,0
MPLAD-FIN-400351,0.9661,24.7558,4.0,4.6393,0.2036,0.1728,29.1682,0.3183,0.0,0.2411,0
MPLAD-FIN-400352,1.05,9.1734,2.0,5.7532,0.1013,0.0587,93.7703,0.2093,0.0,0.4402,0
MPLAD-FIN-400353,0.834,43.0131,2.0,2.9245,0.2402,0.0548,86.083,0.3154,0.0,0.1553,0
MPLAD-FIN-400354,1.0159,46.817,7.0,4.4652,0.2418,0.18,88.184,0.06,2.0,0.6633,0
MPLAD-FIN-400355,0.9456,29.9867,6.0,10.1087,0.1065,0.1667,27.8614,0.2835,0.0,0.2641,0
MPLAD-FIN-400356,0.8859,9.7124,7.0,2.3953,0.2263,0.146,71.034,0.3624,1.0,0.5249,0
MPLAD-FIN-400357,0.8175,35.7182,8.0,2.1903,0.1429,0.1249,52.7957,0.2256,0.0,0.5713,0
MPLAD-FIN-400358,0.8922,45.5624,7.0,1.1615,0.1111,0.2174,47.0955,0.2127,1.0,0.9135,0
MPLAD-FIN-400359,0.7671,6.0222,7.0,3.2533,0.1374,0.1539,31.8764,0.0378,1.0,0.0983,0
MPLAD-FIN-400360,0.9615,19.9473,7.0,5.6359,0.2713,0.0646,21.4458,0.1405,3.0,1.0738,0
MPLAD-FIN-400361,0.8456,21.4441,4.0,2.5693,0.3401,0.1423,59.2807,0.5884,0.0,0.3547,0
MPLAD-FIN-400362,1.05,69.1196,2.0,4.3492,0.1828,0.1764,42.1127,0.0823,0.0,1.0919,0
MPLAD-FIN-400363,0.8612,144.8945,5.0,2.3969,0.1253,0.1539,30.9769,0.2222,1.0,0.2426,0
MPLAD-FIN-400364,0.8469,21.1342,4.0,3.4006,0.1167,0.4408,35.9433,0.1675,0.0,0.0677,0
MPLAD-FIN-400365,0.9473,34.7813,6.0,1.5896,0.2594,0.2245,41.8043,0.048,0.0,0.5138,0
MPLAD-FIN-400366,1.05,8.6561,6.0,4.4947,0.1787,0.12,53.206,0.2822,0.0,0.4955,0
MPLAD-FIN-400367,0.9234,38.6478,2.0,5.959,0.049,0.309,9.8083,0.2443,0.0,0.8026,0
MPLAD-FIN-400368,0.9337,57.6448,7.0,11.835,0.0371,0.476,11.9559,0.1697,0.0,0.2729,0
MPLAD-FIN-400369,0.8157,112.4752,2.0,5.1711,0.0974,0.2248,35.4585,0.395,0.0,0.8221,0
MPLAD-FIN-400370,0.9167,36.1219,8.0,6.8565,0.1207,0.3762,50.3798,0.2648,1.0,0.1924,0
MPLAD-FIN-400371,0.7422,56.7434,7.0,1.9066,0.0678,0.3356,63.5882,0.1884,2.0,1.6805,0
MPLAD-FIN-400372,0.9018,14.0788,3.0,7.8922,0.1548,0.3511,34.6351,0.022,0.0,0.1517,0
MPLAD-FIN-400373,1.1686,5.011,2.0,33.2305,0.8509,0.7984,86.7542,0.8401,2.0,4.2965,1
MPLAD-FIN-400374,0.6555,36.3982,4.0,3.2169,0.0598,0.1196,51.0763,0.2049,0.0,0.0941,0
MPLAD-FIN-400375,0.6646,18.2341,8.0,1.1972,0.0981,0.2577,11.4809,0.1701,0.0,1.0965,0
MPLAD-FIN-400376,0.9249,8.2743,4.0,7.5307,0.1255,0.2619,18.2099,0.4382,0.0,0.2777,0
MPLAD-FIN-400377,0.9409,8.1245,4.0,2.1164,0.1904,0.607,37.4972,0.3524,0.0,0.5268,0
MPLAD-FIN-400378,0.7405,26.4105,7.0,1.9635,0.0863,0.2289,81.355,0.0754,0.0,0.426,0
MPLAD-FIN-400379,1.1314,9.5367,1.0,8.2633,0.8567,0.8435,237.8485,0.7083,4.0,2.5752,1
MPLAD-FIN-400380,0.8324,100.8676,2.0,1.9907,0.213,0.3192,48.8724,0.1134,0.0,0.1419,0
MPLAD-FIN-400381,0.962,27.495,8.0,5.5678,0.0609,0.1907,42.2448,0.1901,0.0,0.5622,0
MPLAD-FIN-400382,0.8819,22.042,8.0,4.5211,0.2255,0.511,65.3256,0.5006,1.0,0.6529,0
MPLAD-FIN-400383,0.9034,23.4826,3.0,4.4817,0.0533,0.5338,29.477,0.0917,0.0,0.2114,0
MPLAD-FIN-400384,1.05,18.8013,4.0,0.8697,0.0454,0.3575,31.2109,0.3147,0.0,0.3894,0
MPLAD-FIN-400385,1.05,38.7263,4.0,13.1506,0.0798,0.3876,54.9686,0.12,0.0,0.2165,0
MPLAD-FIN-400386,1.0543,2.1218,1.0,19.662,0.9299,0.9006,340.6944,0.8274,2.0,1.8339,1
MPLAD-FIN-400387,0.8069,48.4689,7.0,5.5713,0.24,0.1508,10.6246,0.0028,0.0,0.566,0
MPLAD-FIN-400388,0.765,40.32,4.0,4.3897,0.1742,0.3202,65.2132,0.1746,0.0,0.2287,0
MPLAD-FIN-400389,0.9565,43.7572,3.0,0.4225,0.11,0.1326,17.7115,0.1403,2.0,0.4008,0
MPLAD-FIN-400390,0.9249,72.5503,3.0,3.0331,0.0446,0.2427,35.7871,0.0411,0.0,0.5265,0
MPLAD-FIN-400391,0.9675,38.4636,4.0,5.3781,0.1972,0.6473,58.6305,0.0951,0.0,0.2997,0
MPLAD-FIN-400392,0.7734,30.0291,5.0,2.3255,0.0291,0.1591,5.7456,0.1369,1.0,0.615,0
MPLAD-FIN-400393,0.9362,33.5592,5.0,1.1015,0.1502,0.1343,56.7028,0.0638,0.0,0.1413,0
MPLAD-FIN-400394,0.9209,40.273,4.0,1.9635,0.27,0.198,15.5859,0.0991,0.0,0.308,0
MPLAD-FIN-400395,0.8392,3.7664,6.0,2.4239,0.1172,0.1426,66.9803,0.0343,1.0,0.1794,0
MPLAD-FIN-400396,1.0043,17.7843,8.0,4.8563,0.2485,0.0236,74.0903,0.1547,1.0,0.2578,0
MPLAD-FIN-400397,0.959,30.1319,8.0,1.0986,0.0238,0.1634,32.5596,0.2572,1.0,0.7471,0
MPLAD-FIN-400398,0.7717,41.8581,7.0,1.4142,0.0972,0.165,5.6865,0.2439,0.0,0.4932,0
MPLAD-FIN-400399,0.6891,19.174,6.0,3.2587,0.0505,0.4106,48.3131,0.4502,0.0,0.5022,0
MPLAD-FIN-400400,0.9596,42.0379,5.0,4.2645,0.0476,0.2097,17.7369,0.1,0.0,0.2286,0
MPLAD-FIN-400401,0.8825,30.4884,6.0,3.0661,0.1178,0.0951,6.6043,0.0971,0.0,0.4217,0
MPLAD-FIN-400402,0.7411,74.6141,3.0,1.7529,0.047,0.3054,4.3414,0.4755,0.0,0.0573,0
MPLAD-FIN-400403,1.0267,36.0158,8.0,2.8799,0.1958,0.5614,21.4597,0.2105,0.0,1.0921,0
MPLAD-FIN-400404,1.05,52.8473,7.0,1.5747,0.4058,0.1615,56.9562,0.3491,0.0,0.1905,0
MPLAD-FIN-400405,0.8637,75.938,3.0,5.6344,0.0113,0.0242,138.4096,0.1002,3.0,0.845,0
MPLAD-FIN-400406,0.8789,17.0064,8.0,6.5304,0.0407,0.2212,33.0061,0.1365,1.0,0.4694,0
MPLAD-FIN-400407,0.7421,29.8251,2.0,9.7959,0.2068,0.1678,12.9837,0.1357,0.0,1.1483,0
MPLAD-FIN-400408,0.8207,64.0756,2.0,3.81,0.0693,0.6209,14.2593,0.2661,0.0,0.1423,0
MPLAD-FIN-400409,0.9442,24.8234,4.0,1.1339,0.306,0.24,52.9515,0.0807,0.0,0.1381,0
MPLAD-FIN-400410,0.7837,28.577,7.0,1.6711,0.0134,0.2164,46.3738,0.0891,1.0,0.5683,0
MPLAD-FIN-400411,0.8712,29.1713,6.0,2.4187,0.2821,0.0687,29.4135,0.0889,0.0,0.1951,0
MPLAD-FIN-400412,0.7754,37.4447,8.0,0.7221,0.3313,0.2837,50.0189,0.2777,0.0,0.316,0
MPLAD-FIN-400413,0.8567,10.0575,2.0,4.2491,0.2961,0.3903,77.0807,0.248,0.0,0.4355,0
MPLAD-FIN-400414,0.8351,29.8679,4.0,3.1672,0.1964,0.1434,36.0676,0.2843,0.0,0.2541,0
MPLAD-FIN-400415,0.8409,17.7264,5.0,0.3354,0.1397,0.2279,13.2755,0.4264,0.0,0.2934,0
MPLAD-FIN-400416,0.9595,15.4688,4.0,6.5655,0.2565,0.2039,78.3508,0.2109,0.0,0.3263,0
MPLAD-FIN-400417,0.9152,17.1503,4.0,9.4353,0.0747,0.2758,3.6848,0.2375,0.0,0.2573,0
MPLAD-FIN-400418,0.7918,39.5337,8.0,6.007,0.0448,0.1187,78.9326,0.2521,0.0,0.3102,0
MPLAD-FIN-400419,0.8238,28.2368,6.0,4.6562,0.0536,0.3167,68.234,0.178,0.0,0.6322,0
MPLAD-FIN-400420,0.9009,10.5024,4.0,4.3412,0.2239,0.312,102.6201,0.2966,1.0,1.4511,0
MPLAD-FIN-400421,0.8493,26.4421,8.0,8.1759,0.3882,0.5545,44.7552,0.2846,0.0,0.482,0
MPLAD-FIN-400422,0.8318,9.4362,3.0,3.0627,0.3252,0.346,65.585,0.3467,0.0,0.2451,0
MPLAD-FIN-400423,0.9792,29.7698,4.0,1.0551,0.1008,0.3003,47.1756,0.1375,0.0,0.3459,0
MPLAD-FIN-400424,0.9831,42.881,3.0,7.671,0.1353,0.2564,17.5283,0.4153,0.0,0.3255,0
MPLAD-FIN-400425,0.763,19.1636,4.0,1.7767,0.0505,0.2519,82.1106,0.3042,1.0,0.3419,0
MPLAD-FIN-400426,0.7931,59.5402,5.0,2.7372,0.0843,0.1609,6.6991,0.1507,0.0,0.1221,0
MPLAD-FIN-400427,0.852,32.1929,5.0,5.3489,0.0935,0.5801,32.9457,0.0924,0.0,1.0998,0
MPLAD-FIN-400428,0.9835,53.9852,8.0,1.8387,0.076,0.186,79.0746,0.2905,2.0,0.1662,0
MPLAD-FIN-400429,0.8935,14.8309,4.0,3.0089,0.2906,0.0659,40.374,0.2254,0.0,0.1093,0
MPLAD-FIN-400430,0.5539,61.244,4.0,2.136,0.2312,0.2114,28.4233,0.1525,0.0,0.6339,0
MPLAD-FIN-400431,0.8573,185.6818,3.0,8.5101,0.017,0.5461,4.8274,0.1628,2.0,0.5134,0
MPLAD-FIN-400432,0.6986,22.2861,6.0,1.8471,0.0033,0.1187,79.9531,0.2093,0.0,0.403,0
MPLAD-FIN-400433,0.9274,18.0901,7.0,1.2611,0.2649,0.1753,27.6711,0.1954,0.0,0.1932,0
MPLAD-FIN-400434,0.8619,29.1801,5.0,10.0345,0.0737,0.3408,12.5934,0.4365,0.0,0.5867,0
MPLAD-FIN-400435,0.9928,28.7017,8.0,5.5403,0.0632,0.1246,9.2119,0.0832,0.0,0.6812,0
MPLAD-FIN-400436,0.8649,6.6551,6.0,10.1712,0.1466,0.0509,25.9907,0.1103,0.0,0.428,0
MPLAD-FIN-400437,0.8381,4.8429,3.0,1.4714,0.1179,0.1421,16.8024,0.0155,1.0,0.0668,0
MPLAD-FIN-400438,1.0277,40.1978,2.0,3.7171,0.0533,0.1389,68.7254,0.3193,0.0,0.2651,0
MPLAD-FIN-400439,0.9109,22.9986,7.0,3.4287,0.1154,0.4703,40.5939,0.0763,1.0,0.6931,0
MPLAD-FIN-400440,0.9787,49.9772,5.0,7.895,0.152,0.1503,31.5125,0.1165,0.0,0.0766,0
MPLAD-FIN-400441,1.05,17.1023,6.0,1.8574,0.1977,0.0634,26.4363,0.2413,0.0,0.4151,0
MPLAD-FIN-400442,1.0055,26.435,5.0,1.961,0.0488,0.4101,43.653,0.4679,0.0,0.3517,0
MPLAD-FIN-400443,1.0251,42.518,6.0,0.9531,0.1202,0.2808,21.0584,0.4387,0.0,0.6591,0
